word,freq,score,flags,syllables,search
flight,23,192,bc,1,mind
slight,23,192,bc,1,mind
spite,23,192,bc,1,mind
tribe,22,192,bc,1,mind
whilst,22,192,bc,1,mind
invite,21,192,bc,2,mind
tonight,21,192,bc,2,mind
fright,20,192,bc,1,mind
plight,20,192,bc,1,mind
priced,20,192,bc,1,mind
blight,19,192,bc,1,mind
bribe,19,192,bc,1,mind
didst,19,192,b,1,mind
sliced,19,192,bc,1,mind
alight,18,192,bc,2,mind
enticed,18,192,bc,2,mind
ignite,18,192,bc,2,mind
incite,18,192,bc,2,mind
spiked,18,192,bc,1,mind
trite,18,192,bc,1,mind
delight,22,192,bc,2,mind
excite,21,192,bc,2,mind
polite,21,192,bc,2,mind
upright,21,192,bc,2,mind
outright,20,192,bc,2,mind
overnight,20,192,bc,3,mind
oblige,19,192,bc,2,mind
recite,19,192,bc,2,mind
rewrite,19,192,bc,2,mind
scribe,19,192,bc,1,mind
stripe,19,192,bc,1,mind
striped,19,192,bc,1,mind
sufficed,19,192,bc,2,mind
alright,18,192,bc,2,mind
nitrite,18,192,b,2,mind
nonwhite,18,192,bc,2,mind
despite,23,192,bc,2,mind
appetite,21,192,bc,3,mind
favourite,21,192,b,2,mind
ascribe,20,192,bc,2,mind
disliked,20,192,bc,2,mind
oversight,19,192,bc,3,mind
dolomite,18,192,bc,3,mind
dynamite,18,192,bc,3,mind
erudite,18,192,bc,3,mind
describe,23,192,bc,2,mind
copyright,21,192,bc,3,mind
satellite,21,192,bc,3,mind
parasite,20,192,bc,3,mind
lymphocyte,19,192,bc,3,mind
anthracite,18,192,bc,3,mind
archetype,18,192,bc,3,mind
forthright,18,192,bc,2,mind
leukocyte,18,192,bc,3,mind
magnetite,18,192,bc,3,mind
sacrificed,21,192,bc,3,mind
prescribe,20,192,bc,2,mind
prototype,20,192,bc,3,mind
subscribe,20,192,bc,2,mind
expedite,18,192,bc,3,mind
metabolite,18,192,b,4,mind
plebiscite,18,192,bc,3,mind
transcribe,18,192,bc,2,mind
stereotype,19,192,bc,4,mind
stereotyped,19,192,bc,4,mind
electrolyte,20,192,b,4,mind
rife,19,300,bc,1,life
wife,25,300,bc,1,life
knife,22,300,bc,1,life
fife,17,300,bc,1,life
strife,21,300,bc,1,life
penknife,16,300,b,2,life
afterlife,18,300,bc,3,life
jackknife,15,300,b,2,life
eyes,25,264,bc,1,life
live,25,264,bc,1,life
lies,24,264,bc,1,life
rise,24,264,bc,1,life
ice,23,264,bc,1,life
rice,22,264,bc,1,life
lice,19,264,bc,1,life
lithe,17,264,bc,1,life
ayes,15,264,bc,1,life
five,26,264,bc,1,life
price,25,264,bc,1,life
size,25,264,bc,1,life
alive,23,264,bc,2,life
arise,23,264,bc,2,life
drive,23,264,bc,1,life
nice,23,264,bc,1,life
vice,23,264,bc,1,life
wise,23,264,bc,1,life
arrive,22,264,bc,2,life
dies,22,264,bc,1,life
mice,22,264,bc,1,life
ties,22,264,bc,1,life
tries,22,264,bc,1,life
cries,21,264,bc,1,life
flies,21,264,bc,1,life
guys,21,264,bc,1,life
prize,21,264,bc,1,life
buys,20,264,bc,1,life
dive,20,264,bc,1,life
dyes,20,264,bc,1,life
guise,20,264,bc,1,life
slice,20,264,bc,1,life
thighs,20,264,bc,1,life
thrive,20,264,bc,1,life
dice,19,264,bc,1,life
hive,19,264,bc,1,life
pies,19,264,bc,1,life
sighs,19,264,bc,1,life
thrice,19,264,bc,1,life
tithe,19,264,bc,1,life
dries,18,264,bc,1,life
gneiss,18,264,bc,1,life
blithe,17,264,bc,1,life
fries,17,264,bc,1,life
highs,17,264,bc,1,life
plies,17,264,bc,1,life
prise,17,264,b,1,life
vise,17,264,bc,1,life
byes,16,264,b,1,life
jive,16,264,bc,1,life
trice,16,264,bc,1,life
vies,16,264,bc,1,life
whys,16,264,bc,1,life
shies,15,264,bc,1,life
twice,23,264,bc,1,life
applies,22,264,bc,2,life
derive,22,264,bc,2,life
strive,21,264,bc,1,life
relies,20,264,bc,2,life
revise,20,264,bc,2,life
revive,20,264,bc,2,life
skies,20,264,bc,1,life
spies,20,264,bc,1,life
spice,19,264,bc,1,life
splice,18,264,bc,1,life
belies,17,264,bc,2,life
nowise,17,264,b,2,life
apprise,16,264,bc,2,life
advice,23,264,bc,2,life
device,23,264,bc,2,life
implies,23,264,bc,2,life
supplies,23,264,bc,2,life
surprise,23,264,bc,2,life
precise,22,264,bc,2,life
survive,22,264,bc,2,life
advise,21,264,bc,2,life
analyze,21,264,bc,3,life
replies,21,264,bc,2,life
suffice,21,264,bc,2,life
analyse,20,264,b,3,life
authorize,20,264,bc,3,life
demise,20,264,bc,2,life
denies,20,264,bc,2,life
deprive,20,264,bc,2,life
devise,20,264,bc,2,life
unwise,20,264,bc,2,life
excise,19,264,bc,2,life
surmise,19,264,bc,2,life
defies,18,264,bc,2,life
entice,18,264,bc,2,life
theorize,17,264,bc,3,life
connive,16,264,bc,2,life
ionize,16,264,bc,3,life
marquise,16,264,b,2,life
paralyse,16,264,b,3,life
polarize,16,264,bc,3,life
reprise,16,264,bc,2,life
terrorize,16,264,bc,3,life
alibis,15,264,bc,3,life
darkies,15,264,b,2,life
decries,15,264,bc,2,life
idolize,15,264,bc,3,life
incise,15,264,bc,2,life
otherwise,24,264,bc,3,life
organize,22,264,bc,3,life
comprise,21,264,bc,2,life
occupies,21,264,bc,3,life
utilize,21,264,bc,3,life
concise,20,264,bc,2,life
despise,20,264,bc,2,life
disguise,20,264,bc,2,life
paradise,20,264,bc,3,life
summarize,20,264,bc,3,life
mobilize,19,264,bc,3,life
underlies,19,264,bc,3,life
alkalies,18,264,bc,3,life
baptize,18,264,bc,2,life
contrive,18,264,bc,2,life
equalize,18,264,bc,3,life
localize,18,264,bc,3,life
memorize,18,264,bc,3,life
utilise,18,264,b,3,life
catalyze,17,264,bc,3,life
chastise,17,264,bc,2,life
colonize,17,264,bc,3,life
complies,17,264,bc,2,life
fertilize,17,264,bc,3,life
mobilise,17,264,b,3,life
orderlies,17,264,b,3,life
paralyze,17,264,bc,3,life
socialize,17,264,bc,3,life
verbalize,17,264,bc,3,life
verifies,17,264,bc,3,life
civilize,16,264,bc,3,life
energize,16,264,bc,3,life
finalize,16,264,bc,3,life
fireflies,16,264,bc,3,life
goodbyes,16,264,bc,2,life
immunize,16,264,bc,3,life
legalize,16,264,bc,3,life
moralize,16,264,bc,3,life
overdrive,16,264,bc,3,life
oversize,16,264,bc,3,life
penalize,16,264,bc,3,life
satirize,16,264,bc,3,life
unifies,16,264,b,3,life
vaporize,16,264,bc,3,life
agonize,15,264,bc,3,life
amortize,15,264,bc,3,life
anywise,15,264,b,3,life
catalyse,15,264,b,3,life
eulogize,15,264,bc,3,life
itemize,15,264,bc,3,life
jeopardise,15,264,b,2,life
lullabies,15,264,bc,3,life
nullifies,15,264,bc,3,life
pulverize,15,264,bc,3,life
ratifies,15,264,bc,3,life
terrifies,15,264,bc,3,life
tyrannize,15,264,b,3,life
vitalize,15,264,b,3,life
vocalize,15,264,b,3,life
whiskies,15,264,b,2,life
exercise,24,264,bc,3,life
enterprise,23,264,bc,3,life
recognize,23,264,bc,3,life
sacrifice,23,264,bc,3,life
emphasize,22,264,bc,3,life
minimize,21,264,bc,3,life
criticize,20,264,bc,3,life
supervise,20,264,bc,3,life
advertise,19,264,bc,3,life
apologize,19,264,bc,4,life
butterflies,19,264,bc,3,life
generalize,19,264,bc,4,life
harmonize,19,264,bc,3,life
modifies,19,264,bc,3,life
neutralize,19,264,bc,3,life
specialize,19,264,bc,3,life
stabilize,19,264,bc,3,life
symbolize,19,264,bc,3,life
visualize,19,264,bc,3,life
clarifies,18,264,bc,3,life
classifies,18,264,bc,3,life
criticise,18,264,b,3,life
imprecise,18,264,bc,3,life
jeopardize,18,264,bc,3,life
minimise,18,264,b,3,life
modernize,18,264,bc,3,life
optimize,18,264,bc,3,life
qualifies,18,264,bc,3,life
amplifies,17,264,bc,3,life
dramatize,17,264,bc,3,life
empathize,17,264,bc,3,life
formalize,17,264,bc,3,life
improvise,17,264,bc,3,life
initialize,17,264,bc,4,life
normalize,17,264,bc,3,life
oxidize,17,264,bc,3,life
patronize,17,264,bc,3,life
publicize,17,264,bc,3,life
purifies,17,264,b,3,life
sterilize,17,264,bc,3,life
typifies,17,264,bc,3,life
certifies,16,264,bc,3,life
exorcise,16,264,b,3,life
glorifies,16,264,bc,3,life
humanize,16,264,bc,3,life
hydrolyze,16,264,bc,3,life
immobilize,16,264,bc,4,life
liberalize,16,264,bc,4,life
naturalize,16,264,bc,4,life
notifies,16,264,bc,3,life
privatize,16,264,bc,3,life
stabilise,16,264,b,3,life
depolarize,15,264,b,4,life
falsifies,15,264,b,3,life
fortifies,15,264,b,3,life
fraternize,15,264,bc,3,life
galvanize,15,264,bc,3,life
gratifies,15,264,bc,3,life
hybridize,15,264,bc,3,life
mechanize,15,264,bc,3,life
optimise,15,264,b,3,life
polymerize,15,264,bc,4,life
publicise,15,264,b,3,life
signalize,15,264,b,3,life
solemnize,15,264,b,3,life
temporize,15,264,bc,3,life
compromise,22,264,bc,3,life
characterize,21,264,bc,4,life
merchandise,21,264,bc,3,life
signifies,21,264,bc,3,life
justifies,20,264,bc,3,life
maximize,20,264,bc,3,life
satisfies,20,264,bc,3,life
specifies,20,264,bc,3,life
sympathize,19,264,bc,3,life
synthesize,19,264,bc,3,life
testifies,19,264,bc,3,life
capitalize,18,264,bc,4,life
categorize,18,264,bc,4,life
crystallize,18,264,bc,3,life
familiarize,18,264,bc,4,life
monopolize,18,264,bc,4,life
rationalize,18,264,bc,4,life
reorganize,18,264,bc,4,life
scrutinize,18,264,bc,3,life
simplifies,18,264,bc,3,life
subsidize,18,264,bc,3,life
customize,17,264,bc,3,life
economize,17,264,bc,4,life
internalize,17,264,bc,4,life
legitimize,17,264,bc,4,life
maximise,17,264,b,3,life
multiplies,17,264,bc,3,life
popularize,17,264,bc,4,life
prioritize,17,264,bc,4,life
revitalize,17,264,bc,4,life
synchronize,17,264,bc,3,life
actualize,16,264,bc,4,life
centralize,16,264,bc,3,life
demoralize,16,264,bc,4,life
epitomize,16,264,bc,4,life
evangelize,16,264,bc,4,life
fantasize,16,264,bc,3,life
magnifies,16,264,bc,3,life
metabolize,16,264,bc,4,life
nationalize,16,264,bc,4,life
personalize,16,264,bc,4,life
philosophize,16,264,b,4,life
sensitize,16,264,bc,3,life
solidifies,16,264,bc,4,life
identifies,21,264,bc,4,life
materialize,18,264,bc,5,life
antagonize,17,264,bc,4,life
hypothesize,17,264,bc,4,life
standardize,17,264,bc,3,life
democratize,16,264,bc,4,life
destabilize,16,264,bc,4,life
personifies,16,264,bc,4,life
sanctifies,16,264,b,3,life
stigmatize,16,264,bc,3,life
exemplifies,19,264,bc,4,life
intensifies,18,264,bc,4,life
revolutionize,17,264,bc,5,life
contrariwise,16,264,b,4,life
decentralize,16,264,bc,4,life
metastasize,16,264,bc,4,life
overemphasize,16,264,bc,5,life
systematize,16,264,b,4,life
conceptualize,18,264,b,4,life
lines,25,192,bc,1,life
rights,25,192,bc,1,life
writes,23,192,bc,1,life
lights,22,192,bc,1,life
likes,21,192,bc,1,life
rites,21,192,bc,1,life
rides,20,192,bc,1,life
aisles,19,192,bc,1,life
rhymes,19,192,bc,1,life
isles,18,192,bc,1,life
limes,18,192,bc,1,life
ides,16,192,b,1,life
ids,16,192,b,1,life
rimes,16,192,bc,1,life
times,26,192,bc,1,life
miles,25,192,bc,1,life
types,25,192,bc,1,life
sides,24,192,bc,1,life
signs,23,192,bc,1,life
sites,23,192,bc,1,life
crimes,22,192,bc,1,life
files,22,192,bc,1,life
mines,22,192,bc,1,life
nights,22,192,bc,1,life
tribes,22,192,bc,1,life
whites,22,192,bc,1,life
wives,22,192,bc,1,life
arrives,21,192,bc,2,life
drives,21,192,bc,1,life
guides,21,192,bc,1,life
heights,21,192,bc,1,life
knights,21,192,bc,1,life
ninth,21,192,bc,1,life
pipes,21,192,bc,1,life
cites,20,192,bc,1,life
fights,20,192,bc,1,life
fines,20,192,bc,1,life
flights,20,192,bc,1,life
hides,20,192,bc,1,life
knives,20,192,bc,1,life
piles,20,192,bc,1,life
pines,20,192,bc,1,life
shines,20,192,bc,1,life
sights,20,192,bc,1,life
slides,20,192,bc,1,life
tides,20,192,bc,1,life
tiles,20,192,bc,1,life
vines,20,192,bc,1,life
wines,20,192,bc,1,life
bites,19,192,bc,1,life
bribes,19,192,bc,1,life
bytes,19,192,bc,1,life
climbs,19,192,bc,1,life
shrines,19,192,bc,1,life
tithes,19,192,b,1,life
brides,18,192,bc,1,life
dikes,18,192,bc,1,life
dives,18,192,bc,1,life
dykes,18,192,bc,1,life
glides,18,192,bc,1,life
hives,18,192,bc,1,life
mites,18,192,bc,1,life
thrives,18,192,bc,1,life
aligns,17,192,bc,2,life
bikes,17,192,bc,1,life
chimes,17,192,bc,1,life
climes,17,192,bc,1,life
fives,17,192,bc,1,life
hikes,17,192,bc,1,life
kites,17,192,bc,1,life
pikes,17,192,bc,1,life
prides,17,192,bc,1,life
primes,17,192,bc,1,life
shires,17,192,bc,1,life
sires,17,192,bc,1,life
tights,17,192,bc,1,life
tyres,17,192,b,1,life
wiles,17,192,bc,1,life
wipes,17,192,bc,1,life
chiles,16,192,bc,1,life
chives,16,192,bc,1,life
dimes,16,192,bc,1,life
dines,16,192,bc,1,life
gibes,16,192,bc,1,life
mimes,16,192,b,1,life
nines,16,192,bc,1,life
sines,16,192,bc,1,life
sirs,16,192,b,1,life
slights,16,192,bc,1,life
tines,16,192,bc,1,life
whiles,16,192,bc,1,life
kinds,24,192,bc,1,life
finds,23,192,bc,1,life
minds,23,192,bc,1,life
strikes,22,192,bc,1,life
styles,22,192,bc,1,life
derives,21,192,bc,2,life
fibres,21,192,b,1,life
assigns,20,192,bc,2,life
binds,20,192,bc,1,life
delights,20,192,bc,2,life
resides,20,192,bc,2,life
smiles,20,192,bc,1,life
stripes,20,192,bc,1,life
blinds,19,192,bc,1,life
scribes,19,192,bc,1,life
spikes,19,192,bc,1,life
spines,19,192,bc,1,life
strides,19,192,bc,1,life
strives,19,192,bc,1,life
unites,19,192,bc,2,life
abides,18,192,bc,2,life
choirs,18,192,bc,1,life
pints,18,192,bc,1,life
retires,18,192,bc,2,life
spires,18,192,bc,1,life
wilds,18,192,bc,1,life
recites,17,192,bc,2,life
resigns,17,192,bc,2,life
revives,17,192,bc,2,life
asides,16,192,bc,2,life
collides,16,192,bc,2,life
grinds,16,192,bc,1,life
hinds,16,192,bc,1,life
refines,16,192,bc,2,life
rewrites,16,192,bc,2,life
sprites,16,192,b,1,life
provides,24,192,bc,2,life
besides,23,192,bc,2,life
designs,22,192,bc,2,life
decides,21,192,bc,2,life
defines,21,192,bc,2,life
reminds,21,192,bc,2,life
declines,20,192,bc,2,life
divides,20,192,bc,2,life
invites,20,192,bc,2,life
survives,20,192,bc,2,life
dislikes,19,192,bc,2,life
divines,19,192,b,2,life
excites,19,192,bc,2,life
admires,18,192,bc,2,life
ascribes,18,192,bc,2,life
deprives,18,192,bc,2,life
inclines,18,192,bc,2,life
insides,18,192,bc,2,life
presides,18,192,bc,2,life
defiles,17,192,b,2,life
overrides,17,192,bc,3,life
acolytes,16,192,bc,3,life
ignites,16,192,bc,2,life
incites,16,192,bc,2,life
iodides,16,192,bc,3,life
nitrites,16,192,b,2,life
sometimes,25,192,bc,2,life
describes,23,192,bc,2,life
combines,21,192,bc,2,life
parasites,20,192,bc,3,life
satellites,20,192,bc,3,life
appetites,19,192,bc,3,life
inspires,19,192,bc,2,life
leukocytes,19,192,b,3,life
paradigms,19,192,bc,3,life
archetypes,18,192,bc,3,life
dendrites,18,192,b,2,life
herbicides,18,192,bc,3,life
subsides,18,192,bc,2,life
suicides,18,192,bc,3,life
underlines,18,192,bc,3,life
contrives,17,192,b,2,life
copyrights,17,192,bc,3,life
neophytes,17,192,bc,3,life
nonwhites,17,192,bc,2,life
compiles,16,192,bc,2,life
confides,16,192,bc,2,life
diatribes,16,192,bc,3,life
inscribes,16,192,bc,2,life
coincides,20,192,bc,3,life
lymphocytes,20,192,bc,3,life
prescribes,19,192,bc,2,life
prototypes,19,192,bc,3,life
crocodiles,18,192,bc,3,life
oftentimes,18,192,bc,3,life
undermines,18,192,bc,3,life
homicides,17,192,bc,3,life
phagocytes,17,192,bc,3,life
proselytes,17,192,b,3,life
reconciles,17,192,bc,3,life
subscribes,17,192,bc,2,life
megabytes,16,192,bc,3,life
trilobites,16,192,b,3,life
stereotypes,20,192,bc,4,life
erythrocytes,19,192,b,4,life
metabolites,19,192,b,4,life
pesticides,19,192,bc,3,life
concubines,18,192,bc,3,life
fungicides,17,192,bc,3,life
pantomimes,16,192,b,3,life
electrolytes,19,192,b,4,life
triglycerides,18,192,bc,4,life
insecticides,18,192,bc,4,life
by,30,300,bc,1,die
i,26,300,c,1,die
eye,24,300,bc,1,die
buy,23,300,bc,1,die
tie,22,300,bc,1,die
ai,21,300,c,1,die
bi,20,300,bc,1,die
bye,20,300,bc,1,die
dye,20,300,bc,1,die
pi,20,300,bc,1,die
pie,20,300,bc,1,die
thai,20,300,c,1,die
dei,19,300,"",1,die
ei,19,300,"",1,die
ty,19,300,c,1,die
aye,18,300,bc,1,die
iy,17,300,"",1,die
tai,17,300,c,1,die
my,28,300,bc,1,die
high,26,300,bc,1,die
why,25,300,bc,1,die
dry,24,300,bc,1,die
lie,24,300,bc,1,die
thy,24,300,bc,1,die
try,24,300,bc,1,die
y,24,300,c,1,die
guy,22,300,bc,1,die
vi,22,300,c,1,die
hi,21,300,bc,1,die
shy,21,300,bc,1,die
sigh,21,300,bc,1,die
chi,20,300,bc,1,die
fi,20,300,c,1,die
hy,20,300,c,1,die
nigh,20,300,bc,1,die
spy,20,300,bc,1,die
thigh,20,300,bc,1,die
vie,20,300,bc,1,die
ly,19,300,c,1,die
ply,19,300,bc,1,die
psi,19,300,bc,1,die
quae,19,300,"",1,die
rye,19,300,bc,1,die
wir,19,300,"",1,die
awry,18,300,bc,2,die
hai,18,300,"",1,die
lye,18,300,bc,1,die
mai,18,300,c,1,die
muy,18,300,"",1,die
nai,18,300,"",1,die
pry,18,300,bc,1,die
tri,18,300,c,1,die
trie,18,300,c,1,die
wry,18,300,bc,1,die
cy,17,300,c,1,die
fy,17,300,"",1,die
kai,17,300,c,1,die
lai,17,300,c,1,die
luy,17,300,"",1,die
mei,17,300,c,1,die
pri,17,300,c,1,die
sy,17,300,c,1,die
thei,17,300,"",1,die
wai,17,300,c,1,die
phi,16,300,bc,1,die
sty,16,300,bc,1,die
stye,14,300,b,1,die
apply,24,300,bc,2,die
cry,23,300,bc,1,die
fly,23,300,bc,1,die
sky,23,300,bc,1,die
deny,22,300,bc,2,die
defy,20,300,bc,2,die
fry,19,300,bc,1,die
sly,19,300,bc,1,die
belie,17,300,bc,2,die
untie,17,300,bc,2,die
spry,15,300,bc,1,die
amebae,14,300,b,2,die
turfy,14,300,b,2,die
slier,10,300,b,1,die
supply,24,300,bc,2,die
reply,23,300,bc,2,die
thereby,23,300,bc,2,die
imply,22,300,bc,2,die
nearby,22,300,bc,2,die
rely,22,300,bc,2,die
whereby,22,300,bc,2,die
hereby,21,300,bc,2,die
goodbye,19,300,bc,2,die
alibi,18,300,bc,3,die
decry,17,300,bc,2,die
pupae,17,300,b,2,die
amoebae,16,300,b,3,die
edify,16,300,bc,3,die
aquae,15,300,b,2,die
bonsai,15,300,bc,2,die
deify,15,300,bc,3,die
retry,15,300,bc,2,die
lanai,13,300,bc,2,die
ripply,11,300,b,2,die
banzais,10,300,b,2,die
overbuy,10,300,bc,3,die
occupy,22,300,bc,3,die
comply,21,300,bc,2,die
modify,21,300,bc,3,die
certify,19,300,bc,3,die
notify,19,300,bc,3,die
underlie,19,300,bc,3,die
pacify,18,300,bc,3,die
ratify,18,300,bc,3,die
lullaby,17,300,bc,3,die
termini,17,300,bc,3,die
terrify,17,300,bc,3,die
typify,17,300,bc,3,die
codify,16,300,bc,3,die
descry,16,300,b,2,die
overlie,16,300,b,3,die
ossify,15,300,bc,3,die
triply,15,300,b,2,die
blowfly,14,300,b,2,die
stupefy,14,300,b,2,die
scurfy,13,300,b,2,die
barfly,12,300,b,2,die
shanghai,12,300,bc,2,die
drachmai,11,300,b,2,die
yuppify,6,300,bc,3,die
justify,22,300,bc,3,die
satisfy,22,300,bc,3,die
nuclei,21,300,bc,3,die
specify,21,300,bc,3,die
alkali,20,300,bc,3,die
testify,20,300,bc,3,die
verify,20,300,bc,3,die
butterfly,19,300,bc,3,die
gratify,19,300,bc,3,die
purify,19,300,bc,3,die
amplify,18,300,bc,3,die
fortify,18,300,bc,3,die
nullify,18,300,bc,3,die
rectify,18,300,bc,3,die
samurai,18,300,bc,3,die
standby,18,300,bc,2,die
unify,18,300,bc,3,die
beautify,17,300,bc,3,die
dignify,16,300,bc,3,die
mollify,16,300,bc,3,die
mortify,16,300,bc,3,die
ramify,16,300,bc,3,die
resupply,16,300,bc,3,die
vilify,16,300,bc,3,die
acidify,15,300,bc,4,die
firefly,15,300,bc,3,die
mystify,15,300,bc,3,die
ultrahigh,15,300,b,3,die
vivify,15,300,b,3,die
horrify,14,300,bc,3,die
misapply,14,300,bc,3,die
petrify,14,300,bc,3,die
overfly,13,300,bc,3,die
versify,13,300,b,3,die
mummify,12,300,bc,3,die
prettify,12,300,b,3,die
vitrify,12,300,b,3,die
beatify,11,300,bc,4,die
speechify,11,300,bc,3,die
dandify,7,300,b,3,die
identify,23,300,bc,4,die
stimuli,22,300,bc,3,die
clarify,21,300,bc,3,die
multiply,21,300,bc,3,die
qualify,21,300,bc,3,die
classify,20,300,bc,3,die
signify,20,300,bc,3,die
simplify,20,300,bc,3,die
glorify,19,300,bc,3,die
quantify,19,300,bc,3,die
alveoli,18,300,c,4,die
diversify,18,300,bc,4,die
magnify,18,300,bc,3,die
falsify,17,300,bc,3,die
solidify,17,300,bc,4,die
crucify,16,300,bc,3,die
liquefy,16,300,bc,3,die
oversupply,16,300,bc,4,die
personify,16,300,bc,4,die
stratify,15,300,bc,3,die
stultify,15,300,bc,3,die
calcify,14,300,bc,3,die
reunify,14,300,bc,4,die
liquify,13,300,b,3,die
scarify,13,300,b,3,die
hyperbolae,12,300,b,4,die
gentrify,11,300,bc,3,die
refortify,11,300,b,3,die
syllabify,10,300,b,4,die
intensify,19,300,bc,4,die
indemnify,17,300,bc,4,die
objectify,16,300,b,4,die
demystify,15,300,bc,4,die
detoxify,15,300,bc,4,die
dragonfly,15,300,b,3,die
electrify,15,300,bc,4,die
preoccupy,15,300,bc,4,die
emulsify,14,300,b,4,die
revivify,14,300,b,4,die
cumuli,13,300,b,3,die
dissatisfy,13,300,bc,4,die
declassify,12,300,bc,4,die
exemplify,19,300,bc,4,die
disqualify,17,300,bc,4,die
reclassify,14,300,bc,4,die
solemnify,7,300,b,4,die
oversimplify,16,300,bc,5,die
misidentify,12,300,bc,5,die
transmogrify,12,300,b,4,die
nine,24,300,bc,1,mine
ein,20,300,c,1,mine
line,26,300,bc,1,mine
fine,24,300,bc,1,mine
sign,24,300,bc,1,mine
wine,23,300,bc,1,mine
pine,21,300,bc,1,mine
shine,21,300,bc,1,mine
thine,21,300,bc,1,mine
dine,20,300,bc,1,mine
sine,20,300,bc,1,mine
vine,20,300,bc,1,mine
sein,19,300,c,1,mine
tine,18,300,bc,1,mine
whine,18,300,bc,1,mine
zine,15,300,bc,1,mine
assign,21,300,bc,2,mine
benign,21,300,bc,2,mine
shrine,21,300,bc,1,mine
spine,21,300,bc,1,mine
align,19,300,bc,2,mine
brine,19,300,bc,1,mine
swine,19,300,bc,1,mine
twine,18,300,bc,1,mine
affine,17,300,c,2,mine
malign,17,300,bc,2,mine
thymine,17,300,b,2,mine
opine,15,300,bc,2,mine
stein,15,300,bc,1,mine
aline,13,300,bc,2,mine
design,25,300,bc,2,mine
divine,24,300,bc,2,mine
define,23,300,bc,2,mine
confine,20,300,bc,2,mine
iodine,20,300,bc,3,mine
resign,20,300,bc,2,mine
incline,19,300,bc,2,mine
refine,19,300,bc,2,mine
supine,19,300,bc,2,mine
thiamine,18,300,b,3,mine
consign,17,300,bc,2,mine
anodyne,16,300,b,3,mine
enshrine,16,300,bc,2,mine
asinine,15,300,bc,3,mine
entwine,15,300,bc,2,mine
cosign,12,300,b,2,mine
decline,23,300,bc,2,mine
dopamine,20,300,c,3,mine
undermine,20,300,bc,3,mine
cysteine,18,300,"",2,mine
underline,18,300,bc,3,mine
monoamine,17,300,"",3,mine
proline,17,300,"",2,mine
saccharine,17,300,bc,3,mine
recline,16,300,bc,2,mine
calamine,15,300,bc,3,mine
realign,15,300,bc,3,mine
reassign,15,300,bc,3,mine
interline,14,300,b,3,mine
alkaline,21,300,bc,3,mine
endocrine,20,300,bc,3,mine
turpentine,19,300,bc,3,mine
atropine,18,300,b,3,mine
palatine,18,300,bc,3,mine
pyridine,18,300,"",3,mine
redefine,18,300,bc,3,mine
redesign,18,300,bc,3,mine
serpentine,18,300,bc,3,mine
centerline,17,300,"",3,mine
hyperfine,17,300,"",3,mine
anticline,16,300,bc,3,mine
recombine,16,300,bc,3,mine
waterline,16,300,b,3,mine
byzantine,15,300,bc,3,mine
columbine,15,300,bc,3,mine
crinoline,15,300,b,3,mine
intertwine,15,300,bc,3,mine
superfine,15,300,b,3,mine
timberline,15,300,bc,3,mine
valentine,15,300,bc,3,mine
eglantine,14,300,bc,3,mine
celandine,13,300,bc,3,mine
reconsign,9,300,b,3,mine
borderline,19,300,bc,3,mine
epinephrine,19,300,b,4,mine
concubine,18,300,bc,3,mine
exocrine,17,300,"",3,mine
imipramine,17,300,"",4,mine
disincline,12,300,bc,3,mine
clementine,10,300,bc,3,mine
crystalline,21,300,bc,3,mine
porcupine,17,300,bc,3,mine
lacustrine,17,300,"",3,mine
neuroendocrine,17,300,"",4,mine
norepinephrine,19,300,"",5,mine
noncrystalline,14,300,b,4,mine
tetracycline,18,300,b,5,mine
polycrystalline,17,300,"",5,mine
mime,17,264,bc,1,mine
time,28,264,bc,1,mine
lime,21,264,bc,1,mine
rhyme,20,264,bc,1,mine
dime,18,264,bc,1,mine
hym,18,264,"",1,mine
rime,18,264,b,1,mine
beim,17,264,c,1,mine
chime,17,264,bc,1,mine
heing,17,264,"",1,mine
thyme,17,264,bc,1,mine
chyme,16,264,b,1,mine
crime,23,264,bc,1,mine
prime,22,264,bc,1,mine
climb,21,264,bc,1,mine
clime,18,264,b,1,mine
slime,18,264,bc,1,mine
grime,17,264,bc,1,mine
anteing,9,264,b,2,mine
anytime,18,264,bc,3,mine
onetime,17,264,bc,2,mine
sauteing,13,264,b,2,mine
